invoice_id,date,product,qty,buy_price,sell_price,customer_id,customer_segment,product_category,transaction_type
1512,1402-08-21,اتد بره ناقلا,49.0,117000.0,180000,00001,عمومی,عمومی,sale
1512,1402-08-21,مداد اتد 2ميل chwen,39.0,117000.0,180000,00001,عمومی,عمومی,sale
1512,1402-08-21,استامپ پليکان,1.0,156000.0,240000,00001,عمومی,عمومی,sale
1512,1402-08-21,تراش پاکن هويج,23.0,117000.0,180000,00001,عمومی,عمومی,sale
1512,1402-08-21,چسب کاغذي دوسانتي,1.0,14500.0,250000,00001,عمومی,عمومی,sale
1513,1402-09-06,کاغذA4کپي مکس سيرجان(80gr),10.0,1040000.0,1600000,00001,عمومی,عمومی,sale
1513,1402-09-06,سوزن دوخت 24/6 KW,10.0,6800.0,200000,00001,عمومی,عمومی,sale
1513,1402-09-06,پوشه دکمه دار A4,5.0,11.0,80000,00001,عمومی,عمومی,sale
1513,1402-09-06,خودکار لينک افيکس,20.0,1.0,100000,00001,عمومی,عمومی,sale
1513,1402-09-06,خودکار X3 قرمز,5.0,1.0,100000,00001,عمومی,عمومی,sale
1513,1402-09-06,خودکار پنتر 0.7 EP,5.0,52000.0,80000,00001,عمومی,عمومی,sale
1513,1402-09-06,چسب نواري جانسون,10.0,1334.0,100000,00001,عمومی,عمومی,sale
1513,1402-09-06,خط کش 30 سانتي فلزي,1.0,17500.0,350000,00001,عمومی,عمومی,sale
1513,1402-09-06,غلط گير پليکان,4.0,130000.0,200000,00001,عمومی,عمومی,sale
1513,1402-09-06,کاور سهند,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
1513,1402-09-06,جوهر استامپ پليکان آبي,2.0,1.0,300000,00001,عمومی,عمومی,sale
1513,1402-09-06,استامپ پليکان,2.0,312000.0,480000,00001,عمومی,عمومی,sale
1514,1402-09-11,ماژيک وايت برد شيدکو,48.0,123500.0,190000,00001,عمومی,عمومی,sale
1514,1402-09-11,برچسب ماه و ستاره,1.0,1.0,420000,00001,عمومی,عمومی,sale
1514,1402-09-11,چسب نواري جانسون,8.0,1334.0,100000,00001,عمومی,عمومی,sale
1514,1402-09-11,چسب پهن گس,1.0,230000.0,300000,00001,عمومی,عمومی,sale
1514,1402-09-11,کاغذA4کپي مکس سيرجان(80gr),5.0,1105000.0,1700000,00001,عمومی,عمومی,sale
1515,1402-09-19,زير دستي طراحي طرحدار A4,15.0,195000.0,300000,00001,عمومی,عمومی,sale
1515,1402-09-19,چسب نواري جانسون,4.0,1334.0,100000,00001,عمومی,عمومی,sale
1515,1402-09-19,چسب 90 يارد اسکاتي,2.0,227500.0,350000,00001,عمومی,عمومی,sale
1515,1402-09-19,کاغذ کادويي seven,8.0,52000.0,80000,00001,عمومی,عمومی,sale
1516,1402-09-25,اتد هندوانه.هويج. ذرت,30.0,97500.0,150000,00001,عمومی,عمومی,sale
1516,1402-09-25,خودکار فانتزي پولک دار,15.0,97500.0,150000,00001,عمومی,عمومی,sale
1516,1402-09-25,پاکن دونات و فضايي و فانتزي,40.0,58500.0,90000,00001,عمومی,عمومی,sale
1516,1402-09-25,چراغ قوه 2023,15.0,97500.0,150000,00001,عمومی,عمومی,sale
1516,1402-09-25,پاکن بيسيک 30 عددي,1.0,975000.0,1500000,00001,عمومی,عمومی,sale
1516,1402-09-25,تراش دبه اي اشکال,30.0,45500.0,70000,00001,عمومی,عمومی,sale
1516,1402-09-25,سوزن ته گرد دينگ لي,1.0,9500.0,200000,00001,عمومی,عمومی,sale
1516,1402-09-25,ماژيک ميکرو وايت برد,24.0,162500.0,250000,00001,عمومی,عمومی,sale
1516,1402-09-25,غلط گير پليکان,2.0,97500.0,150000,00001,عمومی,عمومی,sale
1516,1402-09-25,ماژيک وايت برد شيدکو,12.0,130000.0,200000,00001,عمومی,عمومی,sale
1516,1402-09-25,کاغذA4کپي مکس سيرجان(80gr),5.0,1072500.0,1650000,00001,عمومی,عمومی,sale
1516,1402-09-25,روانويس نمدي 20 عددي اونر,1.0,3120000.0,4800000,00001,عمومی,عمومی,sale
1517,1402-09-27,خودکار تست گود 0/5,1.0,97500.0,150000,00001,عمومی,عمومی,sale
1517,1402-09-27,خودکار کنکو مشکي فينو,2.0,24428.0,90000,00001,عمومی,عمومی,sale
1517,1402-09-27,چسب پهن استورم,1.0,1.0,1000000,00001,عمومی,عمومی,sale
1517,1402-09-27,پاکت نخودي A4,50.0,1032.0,25000,00001,عمومی,عمومی,sale
1517,1402-09-27,کازيه سه طبقه پارسه,1.0,1852500.0,2850000,00001,عمومی,عمومی,sale
1517,1402-09-27,چسب نواري جانسون,10.0,1334.0,100000,00001,عمومی,عمومی,sale
1518,1402-10-02,گيره پوشه KW,2.0,36000.0,1260000,00001,عمومی,عمومی,sale
1519,1402-10-09,پاکت سهند دکمه دار A4,10.0,48750.0,75000,00001,عمومی,عمومی,sale
1519,1402-10-09,زونکن گالينگور 7/5 ميکو,2.0,637000.0,980000,00001,عمومی,عمومی,sale
1520,1402-10-12,سوزن منگنه نمره 10 kw,10.0,1.0,150000,00001,عمومی,عمومی,sale
1520,1402-10-12,غلط گير پليکان,2.0,97500.0,150000,00001,عمومی,عمومی,sale
1520,1402-10-12,هايلايتر NBDL,2.0,195000.0,300000,00001,عمومی,عمومی,sale
1521,1402-10-12,کاغذابروباد A4,30.0,1559.0,25000,00001,عمومی,عمومی,sale
1521,1402-10-12,کاغذA4کپي مکس سيرجان(80gr),20.0,975000.0,1500000,00001,عمومی,عمومی,sale
1521,1402-10-12,کاغذA5 گلد,5.0,226364.0,980000,00001,عمومی,عمومی,sale
1522,1402-10-18,کاغذA4کپي مکس سيرجان(80gr),20.0,1137500.0,1750000,00001,عمومی,عمومی,sale
1522,1402-10-18,کاغذA5 گلد,20.0,226364.0,1100000,00001,عمومی,عمومی,sale
1522,1402-10-18,خودکار سلنا,200.0,22500.0,35000,00001,عمومی,عمومی,sale
1523,1402-11-03,کاغذA3کپي مکس,1.0,220000.0,3600000,00001,عمومی,عمومی,sale
1523,1402-11-03,کاغذA5 گلد,1.0,226364.0,900000,00001,عمومی,عمومی,sale
1523,1402-11-03,چسب کاغذي دوسانتي,1.0,14500.0,250000,00001,عمومی,عمومی,sale
1523,1402-11-03,خودکار تست گود 0/5,1.0,97500.0,150000,00001,عمومی,عمومی,sale
1523,1402-11-03,خودکار نامرئي,1.0,1.0,250000,00001,عمومی,عمومی,sale
1524,1402-11-03,خودکار پاکن دار فشاري LEA,12.0,130000.0,200000,00001,عمومی,عمومی,sale
1524,1402-11-03,مداد فانتزي کارتوني,18.0,1.0,50000,00001,عمومی,عمومی,sale
1524,1402-11-03,سرمدادي سيليکوني,18.0,52000.0,80000,00001,عمومی,عمومی,sale
1525,1402-11-03,پاکن دونات و فضايي و فانتزي,18.0,58500.0,90000,00001,عمومی,عمومی,sale
1526,1402-11-03,لوح تقديرابروبادA4,100.0,16250.0,25000,00001,عمومی,عمومی,sale
1527,1402-11-27,خودکار سلنا,20.0,22500.0,35000,00001,عمومی,عمومی,sale
1527,1402-11-27,مداد مشکي 533 پاديلوت,2.0,65000.0,100000,00001,عمومی,عمومی,sale
1527,1402-11-27,سوزن دوخت 24/6 دلي,2.0,104000.0,160000,00001,عمومی,عمومی,sale
1527,1402-11-27,پاکن مشکي فکتيس,2.0,162500.0,250000,00001,عمومی,عمومی,sale
1527,1402-11-27,چسب نواري جانسون,5.0,1334.0,100000,00001,عمومی,عمومی,sale
1527,1402-11-27,کاغذA4کپي مکس سيرجان(80gr),5.0,975000.0,1500000,00001,عمومی,عمومی,sale
1528,1402-11-08,باطري قلمي گيگاسل,1.0,227500.0,350000,00001,عمومی,عمومی,sale
1528,1402-11-08,ماژيک وايت برد شيدکو,4.0,130000.0,200000,00001,عمومی,عمومی,sale
1528,1402-11-08,خودکار سلنا,5.0,22500.0,35000,00001,عمومی,عمومی,sale
1528,1402-11-08,چسب90يارد UNI ONE,1.0,162500.0,250000,00001,عمومی,عمومی,sale
1528,1402-11-08,کاغذA4کپي مکس سيرجان(80gr),3.0,975000.0,1500000,00001,عمومی,عمومی,sale
1529,1402-11-09,دفترچه کرافت 10*13 ميکرو,10.0,162500.0,250000,00001,عمومی,عمومی,sale
1529,1402-11-09,خودکار تبليغاتي,10.0,1.0,100000,00001,عمومی,عمومی,sale
1529,1402-11-09,زير دستي طراحي طرحدار A4,8.0,195000.0,300000,00001,عمومی,عمومی,sale
1529,1402-11-09,پاکت ملخي,50.0,3700.0,10000,00001,عمومی,عمومی,sale
1530,1402-11-10,ماژيک وايت برد شيدکو,5.0,130000.0,200000,00001,عمومی,عمومی,sale
1530,1402-11-10,ماژيک ميکرو وايت برد,1.0,195000.0,300000,00001,عمومی,عمومی,sale
1530,1402-11-10,ماژيک ژيتن 201 شارژي,3.0,97500.0,150000,00001,عمومی,عمومی,sale
1531,1402-11-11,کاغذ A4کپي مکس,20.0,725833.0,1600000,00001,عمومی,عمومی,sale
1531,1402-11-11,کاغذA5 گلد,20.0,226364.0,900000,00001,عمومی,عمومی,sale
1532,1402-11-14,کاغذ A4کپي مکس,5.0,725833.0,1600000,00001,عمومی,عمومی,sale
1533,1402-12-01,ماژيک وايت برد شيدکو,96.0,130000.0,200000,00001,عمومی,عمومی,sale
1533,1402-12-01,خودکار سلنا,100.0,22500.0,35000,00001,عمومی,عمومی,sale
1533,1402-12-01,چسب استحکام 50 ميل,3.0,1.0,150000,00001,عمومی,عمومی,sale
1533,1402-12-01,پونز DL يوني وال,2.0,84500.0,130000,00001,عمومی,عمومی,sale
1533,1402-12-01,خودکار پنتر 1m,3.0,1.0,200000,00001,عمومی,عمومی,sale
1533,1402-12-01,خودکار کنکو اکسل گريپ,3.0,97500.0,150000,00001,عمومی,عمومی,sale
1533,1402-12-01,خودکارکنکو فينو آبي,6.0,6050.0,90000,00001,عمومی,عمومی,sale
1533,1402-12-01,خودکار کنکو مشکي فينو,3.0,24428.0,90000,00001,عمومی,عمومی,sale
1533,1402-12-01,حباب ساز,10.0,5000.0,110000,00001,عمومی,عمومی,sale
1533,1402-12-01,پاستل 12رنگ کلين هند واي پلاس,2.0,455000.0,700000,00001,عمومی,عمومی,sale
1533,1402-12-01,مقوا پشت طوسي 70*50,10.0,52000.0,80000,00001,عمومی,عمومی,sale
1533,1402-12-01,پاکت دگمه دار B5 سهند,9.0,39000.0,60000,00001,عمومی,عمومی,sale
1533,1402-12-01,ماژيک cd اسکول مکس,2.0,162500.0,250000,00001,عمومی,عمومی,sale
1533,1402-12-01,برچسب ماه و ستاره,1.0,1.0,420000,00001,عمومی,عمومی,sale
1533,1402-12-01,کاغذ A4کپي مکس,1.0,725833.0,1700000,00001,عمومی,عمومی,sale
1533,1402-12-01,دفتر نقاشي 40 برگ تعاوني,17.0,117000.0,180000,00001,عمومی,عمومی,sale
1533,1402-12-01,پلنر تحصيلي ميکرو,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
1534,1402-11-17,باطري قلمي گيگاسل,2.0,227500.0,350000,00001,عمومی,عمومی,sale
1534,1402-11-17,ابرو باد تذهيب,100.0,11700.0,18000,00001,عمومی,عمومی,sale
1535,1402-11-09,کيف مدارک سنتي و چرمي,10.0,182000.0,280000,00001,عمومی,عمومی,sale
1535,1402-11-09,چسب نواري جانسون,10.0,1334.0,100000,00001,عمومی,عمومی,sale
1535,1402-11-09,تراش پاکن هويج,20.0,117000.0,180000,00001,عمومی,عمومی,sale
1535,1402-11-09,ابرو باد تذهيب,100.0,9750.0,15000,00001,عمومی,عمومی,sale
1535,1402-11-09,پاکن دونات و فضايي و فانتزي,36.0,58500.0,90000,00001,عمومی,عمومی,sale
1535,1402-11-09,خودکار پپسي,72.0,97500.0,150000,00001,عمومی,عمومی,sale
1535,1402-11-09,خودکار فانتزي پولک دار,13.0,97500.0,150000,00001,عمومی,عمومی,sale
1535,1402-11-09,تراش مخزن دار ام کيو,24.0,97500.0,150000,00001,عمومی,عمومی,sale
1535,1402-11-09,خودکار پاکن دار فشاري LEA,12.0,130000.0,200000,00001,عمومی,عمومی,sale
1535,1402-11-09,تخته پاکن آميتيس,12.0,97500.0,150000,00001,عمومی,عمومی,sale
1535,1402-11-09,پونز DL يوني وال,1.0,84500.0,130000,00001,عمومی,عمومی,sale
1535,1402-11-09,سوزن ته گرد بنيتو,1.0,195000.0,300000,00001,عمومی,عمومی,sale
1535,1402-11-09,چسب زخم فانتزي,15.0,130000.0,200000,00001,عمومی,عمومی,sale
1535,1402-11-09,دفترچه 1/16طلقي p.p,14.0,45833.0,100000,00001,عمومی,عمومی,sale
1535,1402-11-09,برچسب استيکر بلند برجسته,25.0,52000.0,80000,00001,عمومی,عمومی,sale
1535,1402-11-09,مداد تراش فانتزي مدل,48.0,1.0,50000,00001,عمومی,عمومی,sale
1535,1402-11-09,اتد حبوبات,48.0,117000.0,180000,00001,عمومی,عمومی,sale
1536,1402-11-28,جوهر استامپ پليکان آبي,1.0,1.0,200000,00001,عمومی,عمومی,sale
1536,1402-11-28,غلط گير پليکان,2.0,130000.0,200000,00001,عمومی,عمومی,sale
1536,1402-11-28,چسب نواري جانسون,10.0,1334.0,100000,00001,عمومی,عمومی,sale
1536,1402-11-28,ماژيک وايت برد شيدکو,24.0,130000.0,200000,00001,عمومی,عمومی,sale
1536,1402-11-28,سوزن دوخت 24/6 KW,1.0,6800.0,200000,00001,عمومی,عمومی,sale
1537,1402-10-05,کاغذ A4کپي مکس,5.0,725833.0,1700000,00001,عمومی,عمومی,sale
1538,1402-11-30,خودکار سلنا,10.0,22500.0,35000,00001,عمومی,عمومی,sale
1538,1402-11-30,خودکار تست گود 0/5,2.0,97500.0,150000,00001,عمومی,عمومی,sale
1539,1402-12-10,سوزنکش kw508c,5.0,10053.0,350000,00001,عمومی,عمومی,sale
1539,1402-12-10,ماشين دوخت 10 EW کانکس,3.0,910000.0,1400000,00001,عمومی,عمومی,sale
1539,1402-12-10,گيره پوشه KW,8.0,36000.0,1150000,00001,عمومی,عمومی,sale
1539,1402-12-10,ماشين دوخت دلي0368,1.0,2080000.0,3200000,00001,عمومی,عمومی,sale
1539,1402-12-10,پانچ دلي  0123,1.0,1.0,1850000,00001,عمومی,عمومی,sale
1539,1402-12-10,ماشين حساب Dj-160D+ سيتي فري,1.0,2860000.0,4400000,00001,عمومی,عمومی,sale
1539,1402-12-10,پانچ 97 پيو,2.0,1.0,3200000,00001,عمومی,عمومی,sale
1539,1402-12-10,پايه چسب کارا D500,4.0,1.0,950000,00001,عمومی,عمومی,sale
1539,1402-12-10,غلط گير پليکان,5.0,130000.0,200000,00001,عمومی,عمومی,sale
1539,1402-12-10,باطري کداک آلکالاين,2.0,390000.0,600000,00001,عمومی,عمومی,sale
1539,1402-12-10,باطري آلکالاين توشيبا آلفا,4.0,422500.0,650000,00001,عمومی,عمومی,sale
1539,1402-12-10,باطري سوني اسپانيا,4.0,325000.0,500000,00001,عمومی,عمومی,sale
1539,1402-12-10,خودکار سلنا,205.0,22500.0,40000,00001,عمومی,عمومی,sale
1539,1402-12-10,چسب کاغذي بليک,10.0,149500.0,230000,00001,عمومی,عمومی,sale
1539,1402-12-10,کازيه سه طبقه کارا,1.0,1852500.0,2850000,00001,عمومی,عمومی,sale
1539,1402-12-10,زونکن 7.5 نارنجي,16.0,1.0,980000,00001,عمومی,عمومی,sale
1539,1402-12-10,زونکن سه گوش Kw,16.0,455000.0,700000,00001,عمومی,عمومی,sale
1539,1402-12-10,زيردستي A4 ام دي اف ويان,2.0,325000.0,500000,00001,عمومی,عمومی,sale
1539,1402-12-10,تخته وايت برد 90*150 ياشين,2.0,17940000.0,27600000,00001,عمومی,عمومی,sale
1539,1402-12-10,زونکن گالينگور 7/5 ميکو,20.0,637000.0,980000,00001,عمومی,عمومی,sale
1539,1402-12-10,قيچي بيک 2619,1.0,325000.0,500000,00001,عمومی,عمومی,sale
1539,1402-12-10,مداد فانتزي کارتوني,81.0,1.0,70000,00001,عمومی,عمومی,sale
1540,1402-12-12,کاغذA4کپي مکس سيرجان(80gr),6.0,1072500.0,1650000,00001,عمومی,عمومی,sale
1540,1402-12-12,ماژيک وايت برد شيدکو,20.0,130000.0,200000,00001,عمومی,عمومی,sale
1541,1402-12-14,کاغذ A4 (80g) شيراز,10.0,1105000.0,1700000,00001,عمومی,عمومی,sale
1542,1402-12-16,گيره دوبل پنتر 25MM,12.0,1.0,43000,00001,عمومی,عمومی,sale
1542,1402-12-16,گيره دوبل کرونا,12.0,55250.0,85000,00001,عمومی,عمومی,sale
1542,1402-12-16,خودکار لينک افيکس,100.0,1.0,80000,00001,عمومی,عمومی,sale
1542,1402-12-16,خودکار سلنا,50.0,22500.0,35000,00001,عمومی,عمومی,sale
1542,1402-12-16,ماژيک وايت برد شيدکو,12.0,130000.0,200000,00001,عمومی,عمومی,sale
1542,1402-12-16,سوزن دوخت نمره 10 KW جعبه,2.0,1.0,3000000,00001,عمومی,عمومی,sale
1542,1402-12-16,کاور سهند,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
1542,1402-12-16,کاغذابروباد A4,100.0,1559.0,15000,00001,عمومی,عمومی,sale
1542,1402-12-16,زونکن گالينگور 7/5 ميکو,40.0,637000.0,980000,00001,عمومی,عمومی,sale
1542,1402-12-16,کاغذ A4 (80g) شيراز,35.0,1072500.0,1650000,00001,عمومی,عمومی,sale
1542,1402-12-16,کاغذ A5,10.0,585000.0,900000,00001,عمومی,عمومی,sale
1543,1402-12-22,سوزن دوخت نمره 10 KW جعبه,1.0,1.0,2000000,00001,عمومی,عمومی,sale
1543,1402-12-22,غلط گير پليکان,1.0,130000.0,200000,00001,عمومی,عمومی,sale
1543,1402-12-22,پاکن فابر کاستل 30 عددي مشکي,1.0,36775.0,300000,00001,عمومی,عمومی,sale
1543,1402-12-22,زونکن  kw سلفوني قهوه اي,16.0,510250.0,785000,00001,عمومی,عمومی,sale
1543,1402-12-22,کاغذ A4کپي مکس,5.0,725833.0,1700000,00001,عمومی,عمومی,sale
1543,1402-12-22,تقويم روميزي,1.0,260000.0,400000,00001,عمومی,عمومی,sale
1543,1402-12-22,خودکار کنکو اکسل گريپ,20.0,84500.0,130000,00001,عمومی,عمومی,sale
1544,1402-12-22,سوزن دوخت نمره 10 KW جعبه,1.0,1.0,2000000,00001,عمومی,عمومی,sale
1544,1402-12-22,پاکن فابر کاستل 30 عددي مشکي,1.0,36775.0,300000,00001,عمومی,عمومی,sale
1544,1402-12-22,غلط گير پليکان,1.0,130000.0,200000,00001,عمومی,عمومی,sale
1544,1402-12-22,زونکن سلفونايز7/5 لبه فلز kw,16.0,510250.0,785000,00001,عمومی,عمومی,sale
1544,1402-12-22,کاغذ A4کپي مکس,5.0,725833.0,1700000,00001,عمومی,عمومی,sale
1544,1402-12-22,خودکار کنکو اکسل گريپ,20.0,84500.0,130000,00001,عمومی,عمومی,sale
1545,1402-12-22,سوزن دوخت نمره 10 KW جعبه,1.0,1.0,2000000,00001,عمومی,عمومی,sale
1545,1402-12-22,پاکن فابر کاستل 30 عددي مشکي,1.0,36775.0,300000,00001,عمومی,عمومی,sale
1545,1402-12-22,غلط گير پليکان,1.0,130000.0,200000,00001,عمومی,عمومی,sale
1545,1402-12-22,زونکن سلفونايز7/5 لبه فلز kw,16.0,510250.0,785000,00001,عمومی,عمومی,sale
1545,1402-12-22,کاغذ A4کپي مکس,5.0,725833.0,1700000,00001,عمومی,عمومی,sale
1545,1402-12-22,تقويم روميزي,1.0,260000.0,400000,00001,عمومی,عمومی,sale
1545,1402-12-22,خودکار X3 آبي,20.0,1.0,70000,00001,عمومی,عمومی,sale
1546,1402-12-22,خودکار X3 آبي,20.0,1.0,70000,00001,عمومی,عمومی,sale
1546,1402-12-22,سوزن دوخت نمره 10 KW جعبه,2.0,1.0,2000000,00001,عمومی,عمومی,sale
1546,1402-12-22,غلط گير پليکان,9.0,130000.0,200000,00001,عمومی,عمومی,sale
1546,1402-12-22,باطري نيم قلمي verity,5.0,130000.0,200000,00001,عمومی,عمومی,sale
1546,1402-12-22,کاور سهند,3.0,650000.0,1000000,00001,عمومی,عمومی,sale
1546,1402-12-22,باطري کداک آلکالاين,5.0,325000.0,500000,00001,عمومی,عمومی,sale
1546,1402-12-22,برچسب تي تي شماره 8,100.0,1.0,7000,00001,عمومی,عمومی,sale
1546,1402-12-22,برچسب اتيکت,100.0,3250.0,5000,00001,عمومی,عمومی,sale
1546,1402-12-22,زونکن 7.5 kw سلفوني صورتي,64.0,1.0,785000,00001,عمومی,عمومی,sale
1546,1402-12-22,کاغذ A4کپي مکس,15.0,725833.0,1700000,00001,عمومی,عمومی,sale
1546,1402-12-22,پوستيت 76*51 DL,1.0,104000.0,160000,00001,عمومی,عمومی,sale
1546,1402-12-22,کاتر دلي 20 57,1.0,1.0,800000,00001,عمومی,عمومی,sale
1546,1402-12-22,تيغ کاتر SLB-22  10*10,10.0,1.0,50000,00001,عمومی,عمومی,sale
1546,1402-12-22,يدککلاسور 4 حلقه ميکرو,3.0,442000.0,680000,00001,عمومی,عمومی,sale
1546,1402-12-22,دفتراسناد دريافتي,1.0,747500.0,1150000,00001,عمومی,عمومی,sale
1546,1402-12-22,پاکن فابر کاستل 30 عددي مشکي,5.0,36775.0,300000,00001,عمومی,عمومی,sale
1546,1402-12-22,خودکار کلارو اطلس قرمز,10.0,1.0,100000,00001,عمومی,عمومی,sale
1546,1402-12-22,قيچي پنها,1.0,1.0,350000,00001,عمومی,عمومی,sale
1546,1402-12-22,تقويم روميزي,5.0,260000.0,400000,00001,عمومی,عمومی,sale
1546,1402-12-22,سوزن ته گرد بنيتو,5.0,195000.0,300000,00001,عمومی,عمومی,sale
1547,1402-12-24,کاغذA4کپي مکس سيرجان(80gr),10.0,1170000.0,1800000,00001,عمومی,عمومی,sale
1547,1402-12-24,خودکار بيک فاين اصلي,10.0,130000.0,200000,00001,عمومی,عمومی,sale
1547,1402-12-24,سررسيد وزيري دوروزه,10.0,357500.0,550000,00001,عمومی,عمومی,sale
1548,1403-01-08,ماشين حساب 2130rp کاسي,1.0,3165500.0,4870000,00001,عمومی,عمومی,sale
1548,1403-01-08,زونکن گالينگور 7/5 ميکو,2.0,585000.0,900000,00001,عمومی,عمومی,sale
1548,1403-01-08,کاربن A4 پليکان آبي بسته اي,1.0,1100.0,1800000,00001,عمومی,عمومی,sale
1548,1403-01-08,کليربوک سهند 80 برگ,1.0,1.0,2300000,00001,عمومی,عمومی,sale
1548,1403-01-08,کاور سهند,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
1548,1403-01-08,کاغذ A4 (80g) شيراز,1.0,1137500.0,1750000,00001,عمومی,عمومی,sale
1548,1403-01-08,گيره دوبل 19 پنتر,12.0,16250.0,25000,00001,عمومی,عمومی,sale
1548,1403-01-08,مداد فابرکاستل 1111,3.0,99849.0,170000,00001,عمومی,عمومی,sale
1548,1403-01-08,مدادتراش فابرکاستل,2.0,1.0,300000,00001,عمومی,عمومی,sale
1548,1403-01-08,پاکت سهند دکمه دار A4,3.0,65000.0,100000,00001,عمومی,عمومی,sale
1548,1403-01-08,پوشه مقواي آبي,3.0,1.0,70000,00001,عمومی,عمومی,sale
1549,1403-01-29,کاور سهند,1.0,650000.0,1000000,00001,عمومی,عمومی,sale
1549,1403-01-29,لوح تقديروزيري  ميکرو,20.0,50001.0,700000,00001,عمومی,عمومی,sale
1550,1403-02-11,مداد فشنگي فروزن پپا,20.0,120250.0,185000,00001,عمومی,عمومی,sale
1550,1403-02-11,آبرنگ 6رنگ آريا,30.0,202262.0,335000,00001,عمومی,عمومی,sale
1550,1403-02-11,اتد بره ناقلا,46.0,146250.0,225000,00001,عمومی,عمومی,sale
1550,1403-02-11,هايلايت خميردندان,2.0,845000.0,1300000,00001,عمومی,عمومی,sale
1550,1403-02-11,ليزر 5 کاره,12.0,227500.0,350000,00001,عمومی,عمومی,sale
1550,1403-02-11,کاغذA4کپي مکس سيرجان(80gr),5.0,1105000.0,1700000,00001,عمومی,عمومی,sale
1550,1403-02-11,ابرو باد تذهيب,1.0,1300000.0,2000000,00001,عمومی,عمومی,sale
1550,1403-02-11,مقوا فابريانو LR,20.0,40129.0,300000,00001,عمومی,عمومی,sale
1550,1403-02-11,خودکار کلارو sigma1.0,20.0,6650.0,100000,00001,عمومی,عمومی,sale
1551,1403-02-11,کاغذA4کپي مکس سيرجان(80gr),5.0,1170000.0,1800000,00001,عمومی,عمومی,sale
1551,1403-02-11,بادکنک بزرگ,25.0,17550.0,27000,00001,عمومی,عمومی,sale
1552,1403-02-16,مدادرنگي 12 رنگ يالونگ,10.0,325000.0,500000,00001,عمومی,عمومی,sale
1552,1403-02-16,پاکن بيسيک مثلثي,100.0,39000.0,60000,00001,عمومی,عمومی,sale
1552,1403-02-16,گونيا ژله اي صرير,110.0,45500.0,70000,00001,عمومی,عمومی,sale
1552,1403-02-16,مدادمشکي ووک فسفري ذغالي,100.0,65000.0,100000,00001,عمومی,عمومی,sale
1552,1403-02-16,مدادتراش ساده هلال دار MQ,120.0,58500.0,90000,00001,عمومی,عمومی,sale
1552,1403-02-16,غلط گير پليکان,105.0,117000.0,180000,00001,عمومی,عمومی,sale
1552,1403-02-16,خودکار سلنا,400.0,22500.0,35000,00001,عمومی,عمومی,sale
1552,1403-02-16,ماژيک وايت برد سلنا,120.0,84500.0,130000,00001,عمومی,عمومی,sale
1552,1403-02-16,خط کش دوعددي شابلون 20cm,35.0,14000.0,300000,00001,عمومی,عمومی,sale
1553,1403-02-18,کاغذA4کپي مکس سيرجان(80gr),10.0,1105000.0,1700000,00001,عمومی,عمومی,sale
1553,1403-02-18,ابرو باد تذهيب,1.0,1300000.0,2000000,00001,عمومی,عمومی,sale
1553,1403-02-18,خودکار پنتر 1m,20.0,1.0,200000,00001,عمومی,عمومی,sale
1553,1403-02-18,پاکت نامه ملخي سپهر,500.0,4550.0,7000,00001,عمومی,عمومی,sale
1554,1403-02-22,ماژيک علامت گذار سوپريم آرت لاين,1.0,455000.0,700000,00001,عمومی,عمومی,sale
1554,1403-02-22,خودکار پنسان 0/5 گلوبال,2.0,130000.0,200000,00001,عمومی,عمومی,sale
1554,1403-02-22,غلط گير پيکاسو,2.0,117000.0,180000,00001,عمومی,عمومی,sale
1554,1403-02-22,خودکارکنکو فينو آبي,10.0,6050.0,100000,00001,عمومی,عمومی,sale
1554,1403-02-22,کاغذ A4 (80g) شيراز,1.0,1202500.0,1850000,00001,عمومی,عمومی,sale
1554,1403-02-22,چسب پهن گس,1.0,230000.0,300000,00001,عمومی,عمومی,sale
1555,1403-02-23,کاغذA4کپي مکس سيرجان(80gr),4.0,1105000.0,1700000,00001,عمومی,عمومی,sale
1555,1403-02-23,ابرو باد تذهيب,1.0,975000.0,1500000,00001,عمومی,عمومی,sale
1556,1403-02-29,کازيه سه طبقه کارا,3.0,2125500.0,3270000,00001,عمومی,عمومی,sale
1556,1403-02-29,ماشين حساب 2135 دلي,1.0,7800000.0,12000000,00001,عمومی,عمومی,sale
1556,1403-02-29,ماشين دوخت 5012 Kw,1.0,1.0,14800000,00001,عمومی,عمومی,sale
1556,1403-02-29,زونکن ايران نويس,10.0,624000.0,960000,00001,عمومی,عمومی,sale
1556,1403-02-29,ماژيک علامت گذار سوپريم آرت لاين,10.0,357500.0,550000,00001,عمومی,عمومی,sale
1556,1403-02-29,ماژيک هايلايت زرد بيک,2.0,357500.0,550000,00001,عمومی,عمومی,sale
1556,1403-02-29,سوزن دوخت 24/6 دلي,20.0,130000.0,200000,00001,عمومی,عمومی,sale
1556,1403-02-29,پاکن فابر کاستل 30 عددي مشکي,1.0,36775.0,300000,00001,عمومی,عمومی,sale
1556,1403-02-29,پاکن فابرکاستل 30 عددي قرمز,1.0,7400.0,300000,00001,عمومی,عمومی,sale
